"# RAW ARMAdillo bytes, 4-byte stage blueprint. DECODE TO Hz/radius UNVERIFIED (golden test failed)."
cube,corner_id,routing0,routing1,stage,pole_k1,pole_k2,zero_k1,zero_k2
95,111,175,171,0,245,126,175,253
95,111,175,171,1,255,238,191,251
95,111,175,171,2,255,127,235,239
95,111,175,171,3,127,239,245,126
95,111,175,171,4,175,213,245,126
95,111,175,171,5,175,213,254,238
95,111,175,171,6,255,87,239,119
96,000,125,239,0,254,254,239,123
96,000,125,239,1,255,255,255,127
96,000,125,239,2,234,191,255,117
96,000,125,239,3,110,255,191,255
96,000,125,239,4,85,91,189,85
96,000,125,239,5,187,213,86,239
96,000,125,239,6,255,255,250,175
96,100,255,255,0,255,255,255,255
96,100,255,255,1,255,254,246,235
96,100,255,255,2,187,221,94,239
96,100,255,255,3,175,127,251,126
96,100,255,255,4,239,125,255,254
96,100,255,255,5,219,255,221,191
96,100,255,255,6,255,85,110,245
96,010,191,255,0,85,91,189,85
96,010,191,255,1,187,213,86,239
96,010,191,255,2,255,255,250,175
96,010,191,255,3,255,255,255,255
96,010,191,255,4,255,255,255,254
96,010,191,255,5,246,238,238,253
96,010,191,255,6,123,189,186,255
96,110,251,239,0,187,237,255,255
96,110,251,239,1,119,255,235,127
96,110,251,239,2,255,117,110,255
96,110,251,239,3,191,255,85,91
96,110,251,239,4,189,85,187,213
96,110,251,239,5,86,239,255,255
96,110,251,239,6,250,175,255,255
96,001,255,255,0,255,255,255,254
96,001,255,255,1,247,173,238,250
96,001,255,255,2,251,189,174,255
96,001,255,255,3,251,239,187,219
96,001,255,255,4,255,255,190,255
96,001,255,255,5,245,223,255,250
96,001,255,255,6,187,223,255,253
96,101,170,174,0,246,170,239,106
96,101,170,174,1,171,191,255,255
96,101,170,174,2,245,95,255,255
96,101,170,174,3,255,255,255,255
96,101,170,174,4,255,251,190,253
96,101,170,174,5,238,253,126,239
96,101,170,174,6,87,239,254,254
96,011,239,123,0,255,254,239,255
96,011,239,123,1,254,255,255,250
96,011,239,123,2,187,223,255,253
96,011,239,123,3,170,174,246,170
96,011,239,123,4,239,106,171,191
96,011,239,123,5,255,255,245,95
96,011,239,123,6,255,255,255,255
96,111,255,255,0,255,251,189,95
96,111,255,255,1,187,223,190,239
96,111,255,255,2,125,239,254,254
96,111,255,255,3,239,123,255,255
96,111,255,255,4,255,255,254,255
96,111,255,255,5,255,250,187,223
96,111,255,255,6,255,253,170,174
97,000,239,255,0,191,187,247,255
97,000,239,255,1,254,253,255,221
97,000,239,255,2,191,255,183,187
97,000,239,255,3,219,127,253,221
97,000,239,255,4,238,247,123,187
97,000,239,255,5,221,238,239,255
97,000,239,255,6,255,253,223,255
97,100,255,255,0,255,255,255,255
97,100,255,255,1,254,247,119,187
97,100,255,255,2,221,238,239,119
97,100,255,255,3,191,247,123,187
97,100,255,255,4,223,255,255,255
97,100,255,255,5,255,255,255,255
97,100,255,255,6,254,238,255,255
97,010,253,221,0,238,247,123,187
97,010,253,221,1,221,238,239,255
97,010,253,221,2,255,253,223,255
97,010,253,221,3,255,255,255,255
97,010,253,221,4,255,255,254,247
97,010,253,221,5,119,187,221,238
97,010,253,221,6,239,119,191,247
97,110,123,187,0,223,255,255,255
97,110,123,187,1,255,255,255,255
97,110,123,187,2,254,238,255,255
97,110,123,187,3,253,221,238,247
97,110,123,187,4,123,187,221,238
97,110,123,187,5,239,255,255,253
97,110,123,187,6,223,255,255,255
97,001,255,255,0,255,255,254,247
97,001,255,255,1,119,187,221,238
97,001,255,255,2,239,119,191,247
97,001,255,255,3,123,187,223,255
97,001,255,255,4,255,255,255,255
97,001,255,255,5,255,255,254,238
97,001,255,255,6,255,255,253,221
97,101,238,247,0,123,187,221,238
97,101,238,247,1,239,255,255,253
97,101,238,247,2,223,255,255,255
97,101,238,247,3,255,255,255,255
97,101,238,247,4,254,247,119,187
97,101,238,247,5,221,238,239,119
97,101,238,247,6,191,247,123,187
97,011,223,255,0,255,255,255,255
97,011,223,255,1,255,255,254,238
97,011,223,255,2,255,255,253,221
97,011,223,255,3,238,247,123,187
97,011,223,255,4,221,238,239,255
97,011,223,255,5,255,253,223,255
97,011,223,255,6,255,255,255,255
97,111,255,255,0,254,247,119,187
97,111,255,255,1,221,238,239,119
97,111,255,255,2,191,247,123,187
97,111,255,255,3,223,255,255,255
97,111,255,255,4,255,255,255,255
97,111,255,255,5,254,238,255,255
97,111,255,255,6,253,221,238,247
98,000,251,254,0,239,119,223,255
98,000,251,254,1,255,255,213,111
98,000,251,254,2,255,251,187,223
98,000,251,254,3,247,255,174,238
98,000,251,254,4,246,254,239,119
98,000,251,254,5,251,190,182,255
98,000,251,254,6,255,255,255,250
98,100,255,250,0,223,255,219,123
98,100,255,250,1,189,246,238,255
98,100,255,250,2,222,239,222,239
98,100,255,250,3,255,127,187,251
98,100,255,250,4,223,255,247,127
98,100,255,250,5,253,239,255,254
98,100,255,250,6,238,253,223,253
98,010,237,238,0,247,94,239,122
98,010,237,238,1,251,191,183,255
98,010,237,238,2,246,191,255,93
98,010,237,238,3,191,251,119,255
98,010,237,238,4,250,254,246,170
98,010,237,238,5,187,218,171,189
98,010,237,238,6,170,175,250,170
98,110,239,110,0,255,255,187,255
98,110,239,110,1,245,127,255,109
98,110,239,110,2,187,221,191,253
98,110,239,110,3,253,238,247,219
98,110,239,110,4,187,222,219,189
98,110,239,110,5,86,255,255,191
98,110,239,110,6,255,171,191,250
98,001,183,255,0,245,187,189,182
98,001,183,255,1,238,245,219,189
98,001,183,255,2,215,191,246,222
98,001,183,255,3,239,117,223,255
98,001,183,255,4,213,255,255,119
98,001,183,255,5,255,246,238,255
98,001,183,255,6,223,253,235,187
98,101,191,91,0,187,245,110,239
98,101,191,91,1,254,255,253,95
98,101,191,91,2,255,251,223,255
98,101,191,91,3,247,255,254,251
98,101,191,91,4,190,186,238,245
98,101,191,91,5,219,189,174,239
98,101,191,91,6,250,238,239,123
98,011,255,253,0,125,255,215,223
98,011,255,253,1,255,181,187,222
98,011,255,253,2,251,255,125,187
98,011,255,253,3,189,238,239,117
98,011,255,253,4,174,239,213,255
98,011,255,253,5,250,215,255,170
98,011,255,253,6,255,245,183,255
98,111,250,251,0,189,181,187,219
98,111,250,251,1,91,189,214,239
98,111,250,251,2,253,110,239,117
98,111,250,251,3,223,255,215,127
98,111,250,251,4,253,119,255,247
98,111,250,251,5,110,254,183,253
98,111,250,251,6,170,187,189,182
99,000,94,175,0,214,247,127,85
99,000,94,175,1,221,223,190,171
99,000,94,175,2,171,219,238,251
99,000,94,175,3,222,238,246,221
99,000,94,175,4,189,181,237,118
99,000,94,175,5,187,238,250,187
99,000,94,175,6,111,174,250,223
99,100,191,223,0,215,189,125,222
99,100,191,223,1,215,125,117,189
99,100,191,223,2,174,250,245,94
99,100,191,223,3,238,219,181,126
99,100,191,223,4,175,175,123,190
99,100,191,223,5,239,94,245,214
99,100,191,223,6,223,173,245,215
99,010,109,182,0,182,218,219,93
99,010,109,182,1,111,183,245,93
99,010,109,182,2,119,222,245,125
99,010,109,182,3,94,173,235,189
99,010,109,182,4,119,109,181,182
99,010,109,182,5,219,91,107,109
99,010,109,182,6,186,187,183,90
99,110,234,213,0,239,174,247,189
99,110,234,213,1,127,93,237,234
99,110,234,213,2,218,247,219,213
99,110,234,213,3,186,183,175,171
99,110,234,213,4,117,111,87,254
99,110,234,213,5,246,237,95,222
99,110,234,213,6,250,234,234,247
99,001,215,189,0,90,183,93,173
99,001,215,189,1,181,110,187,127
99,001,215,189,2,123,125,91,214
99,001,215,189,3,250,255,109,125
99,001,215,189,4,183,191,234,251
99,001,215,189,5,86,214,223,237
99,001,215,189,6,253,173,190,223
99,101,239,215,0,125,223,218,237
99,101,239,215,1,173,223,106,245
99,101,239,215,2,175,125,223,125
99,101,239,215,3,239,189,251,183
99,101,239,215,4,93,182,223,219
99,101,239,215,5,109,214,234,237
99,101,239,215,6,219,253,117,221
99,011,247,213,0,253,221,239,171
99,011,247,213,1,238,246,187,183
99,011,247,213,2,189,237,125,247
99,011,247,213,3,94,215,111,110
99,011,247,213,4,183,223,123,94
99,011,247,213,5,255,111,237,111
99,011,247,213,6,247,251,85,247
99,111,238,247,0,238,218,250,238
99,111,238,247,1,239,119,189,191
99,111,238,247,2,123,237,255,254
99,111,238,247,3,251,219,221,253
99,111,238,247,4,187,183,118,247
99,111,238,247,5,223,191,237,239
99,111,238,247,6,182,222,247,239
100,000,239,107,0,255,253,222,255
100,000,239,107,1,237,255,255,239
100,000,239,107,2,187,223,95,255
100,000,239,107,3,127,238,247,239
100,000,239,107,4,187,251,174,239
100,000,239,107,5,245,255,247,247
100,000,239,107,6,255,250,191,255
100,100,171,255,0,255,123,190,255
100,100,171,255,1,110,245,174,239
100,100,171,255,2,127,239,255,127
100,100,171,255,3,187,213,127,255
100,100,171,255,4,234,255,238,223
100,100,171,255,5,255,253,187,223
100,100,171,255,6,171,255,127,238
100,010,247,239,0,187,251,187,191
100,010,247,239,1,235,255,247,247
100,010,247,239,2,255,250,191,255
100,010,247,239,3,171,255,255,126
100,010,247,239,4,247,93,187,223
100,010,247,239,5,187,189,247,255
100,010,247,239,6,247,254,239,117
100,110,127,253,0,118,255,247,127
100,110,127,253,1,255,254,238,255
100,110,127,253,2,87,253,247,251
100,110,127,253,3,191,190,239,119
100,110,127,253,4,187,191,234,255
100,110,127,253,5,255,127,255,250
100,110,127,253,6,191,255,171,255
100,001,235,110,0,247,254,238,255
100,001,235,110,1,94,239,127,239
100,001,235,110,2,255,127,187,218
100,001,235,110,3,191,254,235,255
100,001,235,110,4,235,127,255,253
100,001,235,110,5,238,255,87,253
100,001,235,110,6,247,251,190,239
100,101,187,238,0,251,189,118,255
100,101,187,238,1,255,127,255,250
100,101,187,238,2,191,255,171,255
100,101,187,238,3,247,123,191,93
100,101,187,238,4,238,253,190,239
100,101,187,238,5,127,239,255,127
100,101,187,238,6,187,213,127,253
100,011,215,255,0,245,127,255,254
100,011,215,255,1,238,255,87,253
100,011,215,255,2,221,238,247,123
100,011,215,255,3,187,221,238,239
100,011,215,255,4,255,255,253,223
100,011,215,255,5,255,255,255,255
100,011,215,255,6,255,255,255,254
100,111,247,119,0,187,221,238,239
100,111,247,119,1,119,191,247,123
100,111,247,119,2,187,223,255,255
100,111,247,119,3,255,255,255,255
100,111,247,119,4,255,254,238,255
100,111,247,119,5,255,253,221,238
100,111,247,119,6,247,123,187,221
101,000,247,255,0,253,183,255,235
101,000,247,255,1,111,255,218,187
101,000,247,255,2,223,183,255,85
101,000,247,255,3,91,189,94,239
101,000,247,255,4,127,251,189,251
101,000,247,255,5,255,255,255,255
101,000,247,255,6,187,255,254,191
101,100,255,254,0,190,246,239,187
101,100,255,254,1,221,123,189,255
101,100,255,254,2,255,255,254,239
101,100,255,254,3,126,255,254,221
101,100,255,254,4,255,251,223,255
101,100,255,254,5,234,187,222,223
101,100,255,254,6,255,85,91,189
101,010,94,239,0,117,254,239,183
101,010,94,239,1,255,255,255,255
101,010,94,239,2,223,255,245,127
101,010,94,239,3,255,246,251,190
101,010,94,239,4,219,238,245,86
101,010,94,239,5,239,255,239,250
101,010,94,239,6,170,239,111,255
101,110,255,119,0,255,235,255,255
101,110,255,119,1,247,187,222,223
101,110,255,119,2,255,119,187,189
101,110,255,119,3,222,239,119,123
101,110,255,119,4,191,255,255,247
101,110,255,119,5,127,255,255,255
101,110,255,119,6,255,255,255,255
101,001,251,189,0,222,238,247,123
101,001,251,189,1,189,221,239,253
101,001,251,189,2,222,239,127,255
101,001,251,189,3,255,255,255,255
101,001,251,189,4,255,255,247,187
101,001,251,189,5,223,255,255,119
101,001,251,189,6,187,189,222,239
101,101,119,123,0,191,255,255,247
101,101,119,123,1,127,255,255,255
101,101,119,123,2,255,255,255,255
101,101,119,123,3,251,189,222,238
101,101,119,123,4,247,123,189,221
101,101,119,123,5,239,253,222,239
101,101,119,123,6,127,255,255,255
101,011,255,255,0,255,255,247,187
101,011,255,255,1,223,255,255,119
101,011,255,255,2,187,189,222,239
101,011,255,255,3,119,123,191,255
101,011,255,255,4,255,247,127,255
101,011,255,255,5,255,255,255,255
101,011,255,255,6,255,255,251,189
101,111,222,238,0,247,123,189,221
101,111,222,238,1,239,253,222,239
101,111,222,238,2,127,255,255,255
101,111,222,238,3,255,255,255,255
101,111,222,238,4,247,187,223,255
101,111,222,238,5,255,119,187,189
101,111,222,238,6,222,239,119,123
102,000,238,223,0,222,253,253,239
102,000,238,223,1,255,119,222,247
102,000,238,223,2,95,222,187,119
102,000,238,223,3,111,190,189,239
102,000,238,223,4,125,239,218,251
102,000,238,223,5,85,239,181,239
102,000,238,223,6,125,239,237,253
102,100,191,87,0,111,191,119,237
102,100,191,87,1,122,190,187,123
102,100,191,87,2,87,215,125,223
102,100,191,87,3,125,239,218,246
102,100,191,87,4,234,223,85,245
102,100,191,87,5,222,189,223,187
102,100,191,87,6,123,239,126,247
102,010,238,247,0,93,183,239,125
102,010,238,247,1,239,122,219,222
102,010,238,247,2,251,218,247,94
102,010,238,247,3,235,174,239,186
102,010,238,247,4,219,91,174,235
102,010,238,247,5,175,127,94,247
102,010,238,247,6,222,247,123,191
102,110,191,93,0,253,247,223,173
102,110,191,93,1,181,187,239,117
102,110,191,93,2,214,250,223,111
102,110,191,93,3,117,239,219,247
102,110,191,93,4,235,253,91,173
102,110,191,93,5,219,221,251,190
102,110,191,93,6,222,237,238,213
102,001,190,214,0,253,250,219,91
102,001,190,214,1,250,251,122,223
102,001,190,214,2,91,215,125,247
102,001,190,214,3,213,219,254,175
102,001,190,214,4,235,218,170,175
102,001,190,214,5,119,234,170,170
102,001,190,214,6,170,170,170,170
102,101,170,173,0,237,189,181,91
102,101,170,173,1,219,123,111,111
102,101,170,173,2,91,235,125,111
102,101,170,173,3,251,255,127,239
102,101,170,173,4,247,254,255,223
102,101,170,173,5,95,253,223,191
102,101,170,173,6,107,214,189,174
102,011,215,173,0,123,85,126,218
102,011,215,173,1,246,186,170,170
102,011,215,173,2,170,170,170,170
102,011,215,173,3,170,175,109,221
102,011,215,173,4,117,91,219,219
102,011,215,173,5,127,214,183,109
102,011,215,173,6,251,250,189,110
102,111,245,223,0,254,175,213,238
102,111,245,223,1,221,94,215,126
102,111,245,223,2,237,189,118,239
102,111,245,223,3,126,254,253,213
102,111,245,223,4,111,223,239,186
102,111,245,223,5,223,181,85,85
102,111,245,223,6,85,95,122,175
103,000,255,255,0,255,254,255,255
103,000,255,255,1,255,110,255,191
103,000,255,255,2,255,186,187,189
103,000,255,255,3,214,239,125,91
103,000,255,255,4,191,251,255,250
103,000,255,255,5,223,255,239,255
103,000,255,255,6,255,191,255,251
103,100,251,190,0,182,238,253,238
103,100,251,190,1,239,239,223,255
103,100,251,190,2,182,239,111,255
103,100,251,190,3,253,118,255,250
103,100,251,190,4,191,255,255,110
103,100,251,190,5,251,95,253,187
103,100,251,190,6,110,246,235,187
103,010,223,110,0,239,239,127,253
103,010,223,110,1,255,255,239,223
103,010,223,110,2,253,119,255,245
103,010,223,110,3,222,247,119,187
103,010,223,110,4,223,91,189,189
103,010,223,110,5,111,254,246,239
103,010,223,110,6,118,191,255,223
103,110,127,255,0,119,255,181,187
103,110,127,255,1,218,175,253,189
103,110,127,255,2,187,189,126,239
103,110,127,255,3,111,110,238,189
103,110,127,255,4,255,245,239,255
103,110,127,255,5,221,191,255,123
103,110,127,255,6,255,247,110,247
103,001,213,187,0,222,187,189,245
103,001,213,187,1,191,255,91,187
103,001,213,187,2,255,127,253,125
103,001,213,187,3,255,250,247,255
103,001,213,187,4,221,187,223,239
103,001,213,187,5,253,218,238,247
103,001,213,187,6,187,187,253,110
103,101,238,221,0,255,255,95,255
103,101,238,221,1,182,255,245,183
103,101,238,221,2,255,251,126,246
103,101,238,221,3,253,187,218,238
103,101,238,221,4,239,125,191,245
103,101,238,221,5,94,239,107,255
103,101,238,221,6,254,219,255,221
103,011,191,255,0,221,187,219,223
103,011,191,255,1,253,222,238,247
103,011,191,255,2,123,187,251,238
103,011,191,255,3,239,245,255,245
103,011,191,255,4,255,255,87,127
103,011,191,255,5,245,247,255,213
103,011,191,255,6,219,189,246,238
103,111,247,238,0,239,110,239,251
103,111,247,238,1,222,239,111,191
103,111,247,238,2,254,171,255,223
103,111,247,238,3,239,255,255,187
103,111,247,238,4,222,255,253,223
103,111,247,238,5,238,247,126,239
103,111,247,238,6,122,251,189,181
104,000,239,255,0,255,255,255,125
104,000,239,255,1,238,255,191,255
104,000,239,255,2,191,123,190,254
104,000,239,255,3,239,119,251,189
104,000,239,255,4,91,255,247,255
104,000,239,255,5,255,87,255,255
104,000,239,255,6,111,255,247,123
104,100,190,255,0,187,223,251,189
104,100,190,255,1,191,239,251,254
104,100,190,255,2,239,109,127,254
104,100,190,255,3,173,255,255,95
104,100,190,255,4,255,254,238,255
104,100,190,255,5,111,253,247,187
104,100,190,255,6,189,251,187,221
104,010,238,238,0,189,255,247,223
104,010,238,238,1,255,186,255,245
104,010,238,238,2,187,255,255,123
104,010,238,238,3,189,222,238,251
104,010,238,238,4,238,239,215,191
104,010,238,238,5,245,85,187,223
104,010,238,238,6,127,255,126,255
104,110,235,223,0,255,174,238,247
104,110,235,223,1,119,255,85,91
104,110,235,223,2,191,213,187,213
104,110,235,223,3,86,239,251,255
104,110,235,223,4,245,95,255,123
104,110,235,223,5,127,251,111,255
104,110,235,223,6,222,222,247,238
104,001,238,245,0,86,239,85,95
104,001,238,245,1,245,85,187,214
104,001,238,245,2,255,253,125,255
104,001,238,245,3,218,223,255,182
104,001,238,245,4,238,247,183,255
104,001,238,245,5,213,187,189,219
104,001,238,245,6,187,245,110,239
104,101,247,255,0,253,87,255,255
104,101,247,255,1,127,255,221,255
104,101,247,255,2,255,222,246,235
104,101,247,255,3,187,218,187,189
104,101,247,255,4,253,191,245,91
104,101,247,255,5,187,213,255,255
104,101,247,255,6,251,127,253,175
104,011,255,218,0,238,254,239,253
104,011,255,218,1,221,187,191,246
104,011,255,218,2,239,119,110,239
104,011,255,218,3,94,255,253,223
104,011,255,218,4,255,238,223,255
104,011,255,218,5,247,255,251,251
104,011,255,218,6,191,221,187,219
104,111,219,189,0,221,191,250,246
104,111,219,189,1,239,125,223,255
104,111,219,189,2,245,255,255,119
104,111,219,189,3,255,250,187,223
104,111,219,189,4,251,253,218,187
104,111,219,189,5,189,86,239,118
104,111,219,189,6,174,239,189,255
105,000,255,247,0,127,255,117,187
105,000,255,247,1,223,175,255,173
105,000,255,247,2,187,189,235,187
105,000,255,247,3,235,246,239,239
105,000,255,247,4,255,251,183,255
105,000,255,247,5,187,127,255,171
105,000,255,247,6,255,255,126,246
105,100,214,238,0,247,251,189,181
105,100,214,238,1,191,255,91,187
105,100,214,238,2,218,255,254,245
105,100,214,238,3,255,251,255,255
105,100,214,238,4,189,187,223,119
105,100,214,238,5,255,107,110,247
105,100,214,238,6,86,239,119,91
105,010,191,175,0,127,253,95,255
105,010,191,175,1,235,223,255,255
105,010,191,175,2,255,253,251,191
105,010,191,175,3,237,187,223,219
105,010,191,175,4,189,187,191,247
105,010,191,175,5,219,187,223,127
105,010,191,175,6,254,215,255,237
105,110,191,255,0,110,238,250,191
105,110,191,255,1,253,247,110,247
105,110,191,255,2,214,239,126,219
105,110,191,255,3,191,119,255,247
105,110,191,255,4,223,255,251,127
105,110,191,255,5,253,119,255,253
105,110,191,255,6,222,247,93,187
105,001,223,110,0,239,173,239,255
105,001,223,110,1,110,239,122,255
105,001,223,110,2,253,90,255,255
105,001,223,110,3,223,255,86,238
105,001,223,110,4,245,91,255,118
105,001,223,110,5,238,247,187,187
105,001,223,110,6,223,110,238,253
105,101,255,253,0,223,255,111,255
105,101,255,253,1,255,95,255,234
105,101,255,253,2,251,189,235,187
105,101,255,253,3,223,238,239,214
105,101,255,253,4,239,255,251,187
105,101,255,253,5,247,255,255,215
105,101,255,253,6,255,247,239,255
105,011,222,238,0,247,251,255,109
105,011,222,238,1,238,247,91,187
105,011,222,238,2,221,187,189,109
105,011,222,238,3,255,255,111,255
105,011,222,238,4,221,255,255,171
105,011,222,238,5,255,255,254,247
105,011,222,238,6,190,238,247,187
105,111,189,239,0,191,253,238,239
105,111,189,239,1,126,255,255,123
105,111,189,239,2,255,238,255,255
105,111,189,239,3,119,187,219,191
105,111,189,239,4,253,221,238,247
105,111,189,239,5,123,187,213,123
105,111,189,239,6,189,254,255,250
106,000,253,186,0,215,219,191,117
106,000,253,186,1,183,239,190,253
106,000,253,186,2,253,255,111,251
106,000,253,186,3,239,191,215,250
106,000,253,186,4,251,238,251,251
106,000,253,186,5,255,255,191,189
106,000,253,186,6,253,119,223,93
106,100,214,219,0,110,183,239,250
106,100,214,219,1,251,239,191,239
106,100,214,219,2,255,127,107,239
106,100,214,219,3,118,189,123,246
106,100,214,219,4,254,223,255,183
106,100,214,219,5,239,247,223,255
106,100,214,219,6,239,247,187,239
106,010,255,255,0,190,250,251,251
106,010,255,255,1,255,255,191,175
106,010,255,255,2,127,247,223,171
106,010,255,255,3,218,221,109,183
106,010,255,255,4,239,251,251,239
106,010,255,255,5,175,239,255,127
106,010,255,255,6,125,235,221,250
106,110,219,246,0,214,223,254,247
106,110,219,246,1,174,245,222,190
106,110,219,246,2,223,213,190,239
106,110,219,246,3,189,247,186,237
106,110,219,246,4,109,255,255,127
